"new_id","trip_num","all_orign","s1","s2","s3","s4","s5","s6"
"MAC_22",161,"Sens8","Sens3","Sens1","Sens5",NA,NA,NA
"MAC_22",162,"Sens1","Sens5",NA,NA,NA,NA,NA
"MAC_22",163,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_22",164,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_22",165,"Sens5","Sens3",NA,NA,NA,NA,NA
"MAC_22",166,"Sens3","Sens2","Sens6",NA,NA,NA,NA
"MAC_22",167,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_22",168,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_22",169,"Sens3","Sens2","Sens6",NA,NA,NA,NA
"MAC_22",170,"Sens4","Sens1","Sens4","Sens2",NA,NA,NA
"MAC_22",171,"Sens3","Sens7","Sens2",NA,NA,NA,NA
"MAC_22",172,"Sens4","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_22",173,"Sens4","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_22",174,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_22",175,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_22",176,"Sens3","Sens7","Sens2",NA,NA,NA,NA
"MAC_22",177,"Sens5","Sens4","Sens1","Sens2",NA,NA,NA
"MAC_22",178,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_22",179,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_22",180,"Sens4","Sens4","Sens7","Sens2",NA,NA,NA
"MAC_22",181,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_22",182,"Sens5","Sens1","Sens2","Sens4",NA,NA,NA
"MAC_22",183,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_22",184,"Sens3","Sens1",NA,NA,NA,NA,NA
"MAC_22",185,"Sens5","Sens2","Sens5",NA,NA,NA,NA
"MAC_22",186,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_22",187,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_22",188,"Sens3","Sens3",NA,NA,NA,NA,NA
"MAC_22",189,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_22",190,"Sens5","Sens3","Sens4",NA,NA,NA,NA
"MAC_22",191,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_22",192,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_22",193,"Sens5","Sens5",NA,NA,NA,NA,NA
"MAC_22",194,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_22",195,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_22",196,"Sens2","Sens7","Sens2",NA,NA,NA,NA
"MAC_22",197,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_22",198,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_22",199,"Sens2","Sens4","Sens8",NA,NA,NA,NA
"MAC_22",200,"Sens5","Sens3","Sens4",NA,NA,NA,NA
"MAC_22",201,"Sens3","Sens2","Sens3","Sens4",NA,NA,NA
"MAC_22",202,"Sens3","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_22",203,"Sens8","Sens5",NA,NA,NA,NA,NA
"MAC_22",204,"Sens2","Sens3","Sens2",NA,NA,NA,NA
"MAC_22",205,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_23",1,"Sens5","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",2,"Sens3","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",3,"Sens5","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",4,"Sens4","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",5,"Sens1","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",6,"Sens5","Sens1","Sens4",NA,NA,NA,NA
"MAC_23",7,"Sens4","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",8,"Sens3","Sens1","Sens4",NA,NA,NA,NA
"MAC_23",9,"Sens3","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",10,"Sens5","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",11,"Sens3","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",12,"Sens5","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",13,"Sens5","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",14,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_23",15,"Sens5","Sens4","Sens3","Sens1","Sens7","Sens6",NA
"MAC_23",16,"Sens1","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",17,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",18,"Sens4","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",19,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",20,"Sens2","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",21,"Sens8","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",22,"Sens5","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",23,"Sens2","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",24,"Sens2","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",25,"Sens2","Sens4","Sens3","Sens1","Sens7",NA,NA
"MAC_23",26,"Sens2","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",27,"Sens6","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",28,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",29,"Sens5","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",30,"Sens2","Sens1",NA,NA,NA,NA,NA
"MAC_23",31,"Sens4","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",32,"Sens4","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",33,"Sens2","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",34,"Sens6","Sens4","Sens1",NA,NA,NA,NA
"MAC_23",35,"Sens4","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",36,"Sens2","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",37,"Sens4","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",38,"Sens2","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",39,"Sens4","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",40,"Sens8","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",41,"Sens2","Sens1","Sens4",NA,NA,NA,NA
"MAC_23",42,"Sens2","Sens4","Sens1",NA,NA,NA,NA
"MAC_23",43,"Sens4","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",44,"Sens3","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",45,"Sens2","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",46,"Sens2","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",47,"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",48,"Sens5","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",49,"Sens2","Sens1","Sens4",NA,NA,NA,NA
"MAC_23",50,"Sens4","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",51,"Sens5","Sens1","Sens4",NA,NA,NA,NA
"MAC_23",52,"Sens2","Sens3","Sens1","Sens7",NA,NA,NA
"MAC_23",53,"Sens3","Sens3","Sens4","Sens8",NA,NA,NA
"MAC_23",54,"Sens2","Sens4","Sens3","Sens1","Sens7",NA,NA
"MAC_23",55,"Sens8","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",56,"Sens6","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",57,"Sens4","Sens1","Sens3","Sens4","Sens8",NA,NA
"MAC_23",58,"Sens8","Sens1","Sens7",NA,NA,NA,NA
"MAC_23",59,"Sens4","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",60,"Sens2","Sens1","Sens7",NA,NA,NA,NA
"MAC_23",61,"Sens2","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",62,"Sens4","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",63,"Sens2","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",64,"Sens2","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",65,"Sens1","Sens1","Sens3","Sens4","Sens5",NA,NA
"MAC_23",66,"Sens2","Sens4","Sens3","Sens1","Sens7",NA,NA
"MAC_23",67,"Sens2","Sens3","Sens4",NA,NA,NA,NA
"MAC_23",68,"Sens6","Sens4","Sens3","Sens1",NA,NA,NA
"MAC_23",69,"Sens1","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_23",70,"Sens2","Sens3","Sens1",NA,NA,NA,NA
"MAC_23",71,"Sens5","Sens3",NA,NA,NA,NA,NA
"MAC_23",72,"Sens7","Sens4","Sens3","Sens1","Sens7",NA,NA
"MAC_23",73,"Sens4","Sens3","Sens4",NA,NA,NA,NA
"MAC_24",1,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",2,"Sens5","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",3,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_24",4,"Sens2","Sens8","Sens4",NA,NA,NA,NA
"MAC_24",5,"Sens8","Sens6",NA,NA,NA,NA,NA
"MAC_24",6,"Sens2","Sens2","Sens8","Sens5",NA,NA,NA
"MAC_24",7,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",8,"Sens5","Sens1",NA,NA,NA,NA,NA
"MAC_24",9,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",10,"Sens4","Sens6","Sens2","Sens4",NA,NA,NA
"MAC_24",11,"Sens7","Sens2","Sens4",NA,NA,NA,NA
"MAC_24",12,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",13,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",14,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_24",15,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_24",16,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",17,"Sens5","Sens7","Sens2",NA,NA,NA,NA
"MAC_24",18,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",19,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",20,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",21,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",22,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_24",23,"Sens1","Sens8",NA,NA,NA,NA,NA
"MAC_24",24,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_24",25,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",26,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_24",27,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_24",28,"Sens6","Sens1","Sens7",NA,NA,NA,NA
"MAC_24",29,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",30,"Sens7","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",31,"Sens5","Sens3","Sens1","Sens2","Sens8",NA,NA
"MAC_24",32,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_24",33,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",34,"Sens4","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",35,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",36,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_24",37,"Sens4","Sens6","Sens2",NA,NA,NA,NA
"MAC_24",38,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",39,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",40,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_24",41,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_24",42,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",43,"Sens4","Sens3","Sens1","Sens2","Sens6",NA,NA
"MAC_24",44,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",45,"Sens1","Sens1","Sens3","Sens2",NA,NA,NA
"MAC_24",46,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",47,"Sens2","Sens2","Sens6","Sens2",NA,NA,NA
"MAC_24",48,"Sens5","Sens6","Sens2",NA,NA,NA,NA
"MAC_24",49,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",50,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_24",51,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",52,"Sens2","Sens2","Sens1",NA,NA,NA,NA
"MAC_24",53,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",54,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_24",55,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",56,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",57,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",58,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",59,"Sens8","Sens4","Sens7","Sens1","Sens2",NA,NA
"MAC_24",60,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",61,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_24",62,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",63,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",64,"Sens5","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",65,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",66,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_24",67,"Sens1","Sens4",NA,NA,NA,NA,NA
"MAC_24",68,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_24",69,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",70,"Sens2","Sens3",NA,NA,NA,NA,NA
"MAC_24",71,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",72,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",73,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_24",74,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_24",75,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",76,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_24",77,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_24",78,"Sens6","Sens3",NA,NA,NA,NA,NA
"MAC_24",79,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_24",80,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_24",81,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",82,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",83,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",84,"Sens3","Sens2","Sens6",NA,NA,NA,NA
"MAC_24",85,"Sens4","Sens2","Sens1",NA,NA,NA,NA
"MAC_24",86,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",87,"Sens4","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",88,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_24",89,"Sens2","Sens7","Sens2",NA,NA,NA,NA
"MAC_24",90,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_24",91,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",92,"Sens7","Sens3","Sens4","Sens5",NA,NA,NA
"MAC_24",93,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",94,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_24",95,"Sens6","Sens4",NA,NA,NA,NA,NA
"MAC_24",96,"Sens5","Sens8","Sens4","Sens2",NA,NA,NA
"MAC_24",97,"Sens2","Sens6","Sens2",NA,NA,NA,NA
"MAC_24",98,"Sens3","Sens6","Sens2","Sens7","Sens3",NA,NA
"MAC_24",99,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",100,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",101,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",102,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",103,"Sens4","Sens4","Sens5",NA,NA,NA,NA
"MAC_24",104,"Sens8","Sens4","Sens5",NA,NA,NA,NA
"MAC_24",105,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_24",106,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",107,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_24",108,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_24",109,"Sens5","Sens2","Sens7","Sens1",NA,NA,NA
"MAC_24",110,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_24",111,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_24",112,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",113,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",114,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_24",115,"Sens4","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",116,"Sens4","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",117,"Sens6","Sens1",NA,NA,NA,NA,NA
"MAC_24",118,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_24",119,"Sens2","Sens6",NA,NA,NA,NA,NA
"MAC_24",120,"Sens1","Sens7",NA,NA,NA,NA,NA
"MAC_24",121,"Sens8","Sens3","Sens2",NA,NA,NA,NA
"MAC_24",122,"Sens7","Sens2","Sens8",NA,NA,NA,NA
"MAC_24",123,"Sens5","Sens2",NA,NA,NA,NA,NA
"MAC_24",124,"Sens5","Sens6","Sens4",NA,NA,NA,NA
"MAC_24",125,"Sens3","Sens1","Sens3","Sens4",NA,NA,NA
"MAC_24",126,"Sens4","Sens6",NA,NA,NA,NA,NA
"MAC_24",127,"Sens8","Sens6",NA,NA,NA,NA,NA
"MAC_24",128,"Sens3","Sens4","Sens3",NA,NA,NA,NA
"MAC_24",129,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",130,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_24",131,"Sens3","Sens6",NA,NA,NA,NA,NA
"MAC_24",132,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_24",133,"Sens3","Sens5",NA,NA,NA,NA,NA
"MAC_24",134,"Sens2","Sens6","Sens2",NA,NA,NA,NA
"MAC_24",135,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",136,"Sens5","Sens5",NA,NA,NA,NA,NA
"MAC_24",137,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_24",138,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_24",139,"Sens3","Sens1","Sens8","Sens4","Sens2",NA,NA
"MAC_24",140,"Sens5","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_24",141,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_24",142,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_24",143,"Sens6","Sens2",NA,NA,NA,NA,NA
"MAC_24",144,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_24",145,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",146,"Sens5","Sens4",NA,NA,NA,NA,NA
"MAC_24",147,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_24",148,"Sens3","Sens2",NA,NA,NA,NA,NA
"MAC_24",149,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_24",150,"Sens6","Sens4","Sens2",NA,NA,NA,NA
"MAC_24",151,"Sens1","Sens2","Sens6",NA,NA,NA,NA
"MAC_24",152,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_24",153,"Sens1","Sens2",NA,NA,NA,NA,NA
"MAC_24",154,"Sens4","Sens5",NA,NA,NA,NA,NA
"MAC_24",155,"Sens6","Sens5",NA,NA,NA,NA,NA
"MAC_24",156,"Sens4","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_25",1,"Sens2","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",2,"Sens8","Sens4","Sens8",NA,NA,NA,NA
"MAC_25",3,"Sens8","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",4,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",5,"Sens3","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",6,"Sens3","Sens7",NA,NA,NA,NA,NA
"MAC_25",7,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_25",8,"Sens8","Sens2",NA,NA,NA,NA,NA
"MAC_25",9,"Sens8","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",10,"Sens4","Sens1",NA,NA,NA,NA,NA
"MAC_25",11,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",12,"Sens1","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",13,"Sens8","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",14,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",15,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",16,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",17,"Sens2","Sens2","Sens4",NA,NA,NA,NA
"MAC_25",18,"Sens3","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",19,"Sens5","Sens8",NA,NA,NA,NA,NA
"MAC_25",20,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",21,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",22,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",23,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_25",24,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",25,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",26,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_25",27,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",28,"Sens7","Sens2","Sens4",NA,NA,NA,NA
"MAC_25",29,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",30,"Sens7","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",31,"Sens4","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_25",32,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_25",33,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",34,"Sens4","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",35,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",36,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",37,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",38,"Sens7","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_25",39,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",40,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_25",41,"Sens7","Sens4","Sens8",NA,NA,NA,NA
"MAC_25",42,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",43,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",44,"Sens4","Sens4","Sens8",NA,NA,NA,NA
"MAC_25",45,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",46,"Sens4","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_25",47,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",48,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",49,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_25",50,"Sens4","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_25",51,"Sens7","Sens4","Sens2","Sens7",NA,NA,NA
"MAC_25",52,"Sens8","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",53,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_25",54,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",55,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_25",56,"Sens4","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",57,"Sens7","Sens2","Sens8",NA,NA,NA,NA
"MAC_25",58,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_25",59,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_25",60,"Sens7","Sens8",NA,NA,NA,NA,NA
"MAC_25",61,"Sens4","Sens7",NA,NA,NA,NA,NA
"MAC_25",62,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",63,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",64,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_25",65,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",66,"Sens4","Sens8",NA,NA,NA,NA,NA
"MAC_25",67,"Sens7","Sens2","Sens7",NA,NA,NA,NA
"MAC_25",68,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",1,"Sens7","Sens4","Sens6",NA,NA,NA,NA
"MAC_3",2,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",3,"Sens7","Sens1",NA,NA,NA,NA,NA
"MAC_3",4,"Sens8","Sens3",NA,NA,NA,NA,NA
"MAC_3",5,"Sens7","Sens6",NA,NA,NA,NA,NA
"MAC_3",6,"Sens7","Sens4",NA,NA,NA,NA,NA
"MAC_3",7,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",8,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",9,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",10,"Sens7","Sens4","Sens2","Sens6","Sens3",NA,NA
"MAC_3",11,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",12,"Sens7","Sens1","Sens8","Sens4","Sens2","Sens6",NA
"MAC_3",13,"Sens7","Sens3","Sens1","Sens6",NA,NA,NA
"MAC_3",14,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",15,"Sens4","Sens2","Sens4",NA,NA,NA,NA
"MAC_3",16,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",17,"Sens7","Sens5",NA,NA,NA,NA,NA
"MAC_3",18,"Sens4","Sens6","Sens1",NA,NA,NA,NA
"MAC_3",19,"Sens7","Sens2",NA,NA,NA,NA,NA
"MAC_3",20,"Sens4","Sens2",NA,NA,NA,NA,NA
"MAC_3",21,"Sens7","Sens7",NA,NA,NA,NA,NA
"MAC_3",22,"Sens1","Sens1",NA,NA,NA,NA,NA
"MAC_3",23,"Sens2","Sens4",NA,NA,NA,NA,NA
"MAC_3",24,"Sens3","Sens2","Sens6","Sens1",NA,NA,NA
"MAC_3",25,"Sens4","Sens3",NA,NA,NA,NA,NA
"MAC_3",26,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",27,"Sens2","Sens2",NA,NA,NA,NA,NA
"MAC_3",28,"Sens4","Sens4","Sens3",NA,NA,NA,NA
"MAC_3",29,"Sens2","Sens4","Sens6",NA,NA,NA,NA
"MAC_3",30,"Sens4","Sens2","Sens6","Sens2","Sens4",NA,NA
"MAC_3",31,"Sens2","Sens8",NA,NA,NA,NA,NA
"MAC_3",32,"Sens3","Sens6","Sens2",NA,NA,NA,NA
"MAC_3",33,"Sens4","Sens4",NA,NA,NA,NA,NA
"MAC_3",34,"Sens2","Sens4","Sens2",NA,NA,NA,NA
"MAC_3",35,"Sens3","Sens4",NA,NA,NA,NA,NA
"MAC_3",36,"Sens4","Sens4","Sens3","Sens5","Sens1",NA,NA
"MAC_3",37,"Sens4","Sens2","Sens4","Sens8",NA,NA,NA
"MAC_3",38,"Sens2","Sens6","Sens2","Sens8","Sens1","Sens6",NA
"MAC_3",39,"Sens4","Sens2","Sens3","Sens4",NA,NA,NA
